date,time,no,pm10,pm25
2021-03-08,03:00:00,5.05555,32.328,27.606
2021-03-08,04:00:00,2.44727,32.988,29.021
2021-03-08,05:00:00,4.41153,32.667,28.278
2021-03-08,06:00:00,11.07712,37.72,31.708
2021-03-08,07:00:00,23.86089,41.253,35.028
2021-03-08,08:00:00,33.32796,39.943,31.708
2021-03-08,09:00:00,37.28868,55.853,32.333
2021-03-08,10:00:00,19.15955,43.123,30.816
2021-03-08,11:00:00,24.4405,41.633,31.321
2021-03-08,12:00:00,8.40444,35.643,27.778
2021-03-08,13:00:00,6.8588,31.895,24.021
2021-03-08,14:00:00,8.59765,34.2,22.219
2021-03-08,15:00:00,4.28272,30.55,20.16
2021-03-08,16:00:00,4.89454,26.113,17.606
2021-03-08,17:00:00,6.44019,21.573,12.622
2021-03-08,18:00:00,5.40976,18.698,10.41
2021-03-08,19:00:00,6.18258,21.755,12.344
2021-03-08,20:00:00,10.07889,29.153,16.241
2021-03-08,21:00:00,17.87151,30.385,17.88
2021-03-08,22:00:00,1.89986,25.815,16.969
2021-03-08,23:00:00,0.38641,25.218,17.519
2021-03-08,24:00:00,0.80502,26.968,18.465
2021-03-09,01:00:00,0.72974,25.943,18.467
2021-03-09,02:00:00,0.51511,25.618,18.25
2021-03-09,03:00:00,0.74048,24.928,18.557
2021-03-09,04:00:00,0.99803,25.668,18.41
2021-03-09,05:00:00,0.70828,23.343,18.198
2021-03-09,06:00:00,0.74048,27.455,21.422
2021-03-09,07:00:00,3.73458,26.81,20.866
2021-03-09,08:00:00,12.42712,29.238,20.844
2021-03-09,09:00:00,16.32267,35.395,22.163
2021-03-09,10:00:00,11.87981,29.073,18.585
2021-03-09,11:00:00,10.84958,24.007,15.478
2021-03-09,12:00:00,9.01449,24.145,13.087
2021-03-09,13:00:00,6.5999,20.243,9.124
2021-03-09,14:00:00,1.83509,10.321,5.177
2021-03-09,15:00:00,1.64193,10.733,4.905
2021-03-09,16:00:00,1.73851,12.428,6.469
2021-03-09,17:00:00,1.2234,14.8,8.591
2021-03-09,18:00:00,1.25559,16.33,7.389
2021-03-09,19:00:00,1.48095,15.36,8.888
2021-03-09,20:00:00,2.57557,22.468,15.759
2021-03-09,21:00:00,1.12681,25.488,19.455
2021-03-09,22:00:00,0.77267,21.668,17.609
2021-03-09,23:00:00,0.48292,20.078,16.014
2021-03-09,24:00:00,0.22536,20.575,16.861
2021-03-10,01:00:00,0.47209,21.535,17.606
2021-03-10,02:00:00,0.34334,21.508,17.585
2021-03-10,03:00:00,0.32188,22.305,17.828
2021-03-10,04:00:00,0.51501,26.275,20.686
2021-03-10,05:00:00,0.45064,26.145,21.052
2021-03-10,06:00:00,0.16094,28.628,22.969
2021-03-10,07:00:00,0.48283,33.073,25.118
2021-03-10,08:00:00,0.90127,33.793,25.09
2021-03-10,09:00:00,1.83473,25.543,18.205
2021-03-10,10:00:00,1.70598,20.1,15.625
2021-03-10,11:00:00,3.37977,13.775,10.999
2021-03-10,12:00:00,2.51069,7.425,5.838
2021-03-10,13:00:00,3.0257,4.921,3.63
2021-03-10,14:00:00,1.73817,4.28,3.226
2021-03-10,15:00:00,4.02354,3.323,2.413
2021-03-10,16:00:00,1.44847,3.102,2.044
2021-03-10,17:00:00,2.15662,2.101,1.642
2021-03-10,18:00:00,2.02786,1.282,1.008
2021-03-10,19:00:00,0.99784,1.734,1.338
2021-03-10,20:00:00,1.60941,2.009,1.601
2021-03-10,21:00:00,1.15878,0.891,0.671
2021-03-10,22:00:00,0.93346,0.947,0.598
2021-03-10,23:00:00,1.22316,4.4,3.089
2021-03-10,24:00:00,0.38626,8.831,6.1
2021-03-11,01:00:00,0.72946,10.3,6.993
2021-03-11,02:00:00,0.17164,12.185,8.207
2021-03-11,03:00:00,0.48273,18.595,11.701
2021-03-11,04:00:00,0.74019,18.518,12.054
2021-03-11,05:00:00,0.61146,15.908,10.31
2021-03-11,06:00:00,0.54709,17.625,11.698
2021-03-11,07:00:00,0.86891,15.383,10.076
2021-03-11,08:00:00,0.708,9.042,5.5
2021-03-11,09:00:00,0.83673,7.431,4.733
2021-03-11,10:00:00,0.99764,7.186,4.372
2021-03-11,11:00:00,1.35164,6.347,3.363
2021-03-11,12:00:00,1.19073,3.942,2.057
2021-03-11,13:00:00,1.48037,5.349,2.615
2021-03-11,14:00:00,1.22291,6.232,3.488
2021-03-11,15:00:00,1.35164,6.653,3.203
2021-03-11,16:00:00,1.35164,3.092,1.538
2021-03-11,17:00:00,1.12637,3.587,1.803
2021-03-11,18:00:00,0.54709,3.704,1.76
2021-03-11,19:00:00,0.41837,4.116,2.202
2021-03-11,20:00:00,0.45055,6.138,3.074
2021-03-11,21:00:00,0.09655,6.544,3.632
2021-03-11,22:00:00,0.32182,6.066,3.42
2021-03-11,23:00:00,0.38618,5.839,3.411
2021-03-11,24:00:00,0.48273,6.909,3.917
2021-03-12,01:00:00,0.47191,7.835,4.194
2021-03-12,02:00:00,0.94382,9.497,5.061
2021-03-12,03:00:00,0.57916,10.485,5.541
2021-03-12,04:00:00,0.45046,11.265,5.781
2021-03-12,05:00:00,0.51481,11.9,6.301
2021-03-12,06:00:00,0.67569,7.835,4.642
2021-03-12,07:00:00,0.64351,8.77,5.252
2021-03-12,08:00:00,1.4479,7.304,4.089
2021-03-12,09:00:00,1.73749,8.322,4.648
2021-03-12,10:00:00,2.96016,3.921,2.387
2021-03-12,11:00:00,2.09142,4.322,2.042
2021-03-12,12:00:00,1.25485,4.476,2.361
2021-03-12,13:00:00,1.25485,6.449,3.439
2021-03-12,14:00:00,1.3192,8.444,4.472
2021-03-12,15:00:00,1.54443,9.618,4.784
2021-03-12,16:00:00,1.28702,8.35,3.995
2021-03-12,17:00:00,1.67313,4.666,2.427
2021-03-12,18:00:00,0.90092,4.222,2.094
2021-03-12,19:00:00,1.67313,6.641,3.587
2021-03-12,20:00:00,1.38355,6.518,4.25
2021-03-12,21:00:00,1.22268,10.234,5.919
2021-03-12,22:00:00,1.12615,8.316,5.037
2021-03-12,23:00:00,0.64351,4.19,2.803
2021-03-12,24:00:00,1.12615,3.757,2.552
2021-03-13,01:00:00,0.51471,6.251,4.087
2021-03-13,02:00:00,0.34314,2.507,1.703
2021-03-13,03:00:00,0.54688,3.394,2.059
2021-03-13,04:00:00,0.35386,7.5,4.279
2021-03-13,05:00:00,0.09651,6.661,4.003
2021-03-13,06:00:00,0.12868,6.569,4.341
2021-03-13,07:00:00,0.48254,6.784,4.454
2021-03-13,08:00:00,0.54688,6.268,4.058
2021-03-13,09:00:00,0.70773,4.817,3.043
2021-03-13,10:00:00,1.31894,4.536,2.722
2021-03-13,11:00:00,1.47979,3.694,1.966
2021-03-13,12:00:00,1.83365,3.432,1.778
2021-03-13,13:00:00,2.12317,5.723,3.12
2021-03-13,14:00:00,1.73714,4.523,2.711
2021-03-13,15:00:00,2.50921,6.529,3.233
2021-03-13,16:00:00,2.25185,5.793,3.039
2021-03-13,17:00:00,1.31894,4.134,2.031
2021-03-13,18:00:00,1.38328,2.93,1.446
2021-03-13,19:00:00,0.38603,3.583,1.93
2021-03-13,20:00:00,0.35386,5.472,3.257
2021-03-13,21:00:00,0.4182,4.809,2.944
2021-03-13,22:00:00,0.38603,4.084,2.477
2021-03-13,23:00:00,0.4182,5.948,3.432
2021-03-13,24:00:00,0.64339,7.001,4.307
2021-03-14,01:00:00,0.34307,7.06,4.49
2021-03-14,02:00:00,0.42884,6.826,4.704
2021-03-14,03:00:00,0.6111,5.504,3.565
2021-03-14,04:00:00,0.38596,4.478,2.894
2021-03-14,05:00:00,0.35379,4.667,2.894
2021-03-14,06:00:00,0.38596,4.624,2.952
2021-03-14,07:00:00,0.73975,4.534,2.82
2021-03-14,08:00:00,1.15787,4.544,2.932
2021-03-14,09:00:00,1.41517,5.186,2.948
2021-03-14,10:00:00,1.25436,4.732,2.674
2021-03-14,11:00:00,1.60815,4.833,2.459
2021-03-14,12:00:00,1.99411,5.866,2.637
2021-03-14,13:00:00,1.7368,6.536,3.181
2021-03-14,14:00:00,1.67248,6.889,3.328
2021-03-14,15:00:00,1.19003,6.033,3.161
2021-03-14,16:00:00,0.77191,5.689,3.383
2021-03-14,17:00:00,0.90056,9.562,5.663
2021-03-14,18:00:00,0.48244,10.654,6.512
2021-03-14,19:00:00,0.45028,5.04,3.521
2021-03-14,20:00:00,0.51461,5.52,3.979
2021-03-14,21:00:00,0.45028,7.903,5.686
2021-03-14,22:00:00,0.64326,9.484,6.881
2021-03-14,23:00:00,0.64326,9.385,7.042
2021-03-14,24:00:00,0.48244,6.464,5.006
2021-03-15,01:00:00,0.47163,5.652,3.97
2021-03-15,02:00:00,1.07189,5.546,3.854
2021-03-15,03:00:00,0.51451,6.677,4.664
2021-03-15,04:00:00,0.28941,7.82,5.244
2021-03-15,05:00:00,0.57882,11.738,7.606
2021-03-15,06:00:00,1.28627,11.948,7.906
2021-03-15,07:00:00,2.05803,12.93,8.404
2021-03-15,08:00:00,4.24468,14.883,9.059
2021-03-15,09:00:00,6.46349,15.35,9.464
2021-03-15,10:00:00,3.47292,14.825,9.011
2021-03-15,11:00:00,3.50508,15.718,9.037
2021-03-15,12:00:00,2.92626,16.97,8.532
2021-03-15,13:00:00,3.60155,10.062,6.055
2021-03-15,14:00:00,4.85566,11.307,5.844
2021-03-15,15:00:00,4.69487,10.752,5.576
2021-03-15,16:00:00,4.95213,13.28,6.249
2021-03-15,17:00:00,4.46978,14.095,7.189
2021-03-15,18:00:00,2.57253,13.913,7.44
2021-03-15,19:00:00,4.01958,16.738,8.944
2021-03-15,20:00:00,2.86194,14.255,8.085
2021-03-15,21:00:00,1.09333,14.68,8.29
2021-03-15,22:00:00,1.51136,13.013,7.562
2021-03-15,23:00:00,1.35058,13.078,7.662
2021-03-15,24:00:00,1.41489,13.21,8.555
2021-03-16,01:00:00,2.01476,13.105,8.527
2021-03-16,02:00:00,0.64301,12.618,8.551
2021-03-16,03:00:00,0.80376,12.913,8.35
2021-03-16,04:00:00,0.51441,13.418,8.45
2021-03-16,05:00:00,0.54656,12.955,8.225
2021-03-16,06:00:00,0.57871,12.838,8.335
2021-03-16,07:00:00,0.67516,12.695,8.218
2021-03-16,08:00:00,2.21837,17.443,7.872
2021-03-16,09:00:00,11.38122,12.236,7.513
2021-03-16,10:00:00,15.46432,11.68,7.353
2021-03-16,11:00:00,6.33362,7.832,4.359
2021-03-16,12:00:00,5.59416,7.647,4.36
2021-03-16,13:00:00,5.40126,8.792,3.666
2021-03-16,14:00:00,5.62631,7.339,2.83
2021-03-16,15:00:00,2.98998,5.608,2.039
2021-03-16,16:00:00,3.95449,6.135,2.493
2021-03-16,17:00:00,3.98664,6.747,3.469
2021-03-16,18:00:00,2.76493,5.865,3.1
2021-03-16,19:00:00,2.15407,8.15,4.261
2021-03-16,20:00:00,1.44677,15.99,8.978
2021-03-16,21:00:00,0.90021,19.878,11.002
2021-03-16,22:00:00,0.70731,21.003,11.616
2021-03-16,23:00:00,1.02881,21.815,11.429
2021-03-16,24:00:00,1.89687,22.973,11.309
2021-03-17,01:00:00,2.01436,26.778,12.29
2021-03-17,02:00:00,0.94289,21.585,11.198
2021-03-17,03:00:00,0.8036,21.475,11.201
2021-03-17,04:00:00,0.8036,21.91,11.439
2021-03-17,05:00:00,0.64288,20.53,11.083
2021-03-17,06:00:00,3.92157,21.738,11.644
2021-03-17,07:00:00,14.68982,23.518,13.226
2021-03-17,08:00:00,26.45454,25.705,14.533
2021-03-17,09:00:00,14.36838,25.57,14.712
2021-03-17,10:00:00,11.47542,26.065,15
2021-03-17,11:00:00,10.02894,25.67,14.481
2021-03-17,12:00:00,8.3253,25.085,13.519
2021-03-17,13:00:00,4.62874,24.288,13.726
2021-03-17,14:00:00,6.10737,15.503,9.495
2021-03-17,15:00:00,4.3073,8.732,5.648
2021-03-17,16:00:00,3.60013,9.334,5.365
2021-03-17,17:00:00,14.40053,10.385,5.627
2021-03-17,18:00:00,3.63228,13.915,6.533
2021-03-17,19:00:00,3.05368,15.018,7.471
2021-03-17,20:00:00,2.82867,16.145,10.145
2021-03-17,21:00:00,3.05368,39.263,29.446
2021-03-17,22:00:00,1.47863,19.13,10.917
2021-03-17,23:00:00,0.77146,15.56,9.092
2021-03-17,24:00:00,0.93218,14.613,8.477
2021-03-18,01:00:00,1.97111,15.675,8.507
2021-03-18,02:00:00,1.37121,14.565,8.938
2021-03-18,03:00:00,1.31765,15.458,9.53
2021-03-18,04:00:00,1.7033,17.603,10.993
2021-03-18,05:00:00,1.02841,17.575,11.054
2021-03-18,06:00:00,1.28551,17.173,11.071
2021-03-18,07:00:00,3.47087,18.313,11.151
2021-03-18,08:00:00,6.52395,21.523,12.429
2021-03-18,09:00:00,6.07403,20.55,11.696
2021-03-18,10:00:00,4.01721,14.25,7.915
2021-03-18,11:00:00,2.95667,9.468,5.582
2021-03-18,12:00:00,3.34232,8.07,4.728
2021-03-18,13:00:00,2.28178,9.704,5.397
2021-03-18,14:00:00,3.21377,11.383,6.55
2021-03-18,15:00:00,6.42754,13.073,7.784
2021-03-18,16:00:00,4.33859,17.408,10.022
2021-03-18,17:00:00,5.01348,15.34,9.341
2021-03-18,18:00:00,5.59196,18.38,10.748
2021-03-18,19:00:00,5.17417,19.335,11.972
2021-03-18,20:00:00,10.44475,21.533,14.241
2021-03-18,21:00:00,8.06656,20.333,14.17
2021-03-18,22:00:00,1.60689,17.183,12.335
2021-03-18,23:00:00,1.06054,11.05,8.923
2021-03-18,24:00:00,0.54634,5.275,4.362
2021-03-19,01:00:00,0.38558,1.932,1.642
2021-03-19,02:00:00,0.55694,1.964,1.621
2021-03-19,03:00:00,0.32131,1.619,1.281
2021-03-19,04:00:00,0.6105,1.097,0.95
2021-03-19,05:00:00,0.67476,1.2,0.919
2021-03-19,06:00:00,0.86755,1.011,0.639
2021-03-19,07:00:00,1.92788,1.052,0.74
2021-03-19,08:00:00,4.72331,6.867,2.463
2021-03-19,09:00:00,4.94823,6.486,2.987
2021-03-19,10:00:00,5.94431,7.96,3.597
2021-03-19,11:00:00,9.9286,8.998,3.391
2021-03-19,12:00:00,6.94038,7.754,3.031
2021-03-19,13:00:00,3.14888,7.695,3.029
2021-03-19,14:00:00,3.05248,6.576,2.96
2021-03-19,15:00:00,4.94823,5.793,2.751
2021-03-19,16:00:00,4.94823,6.723,3.147
2021-03-19,17:00:00,3.02035,5.577,3.15
2021-03-19,18:00:00,3.3738,6.999,3.759
2021-03-19,19:00:00,2.05641,5.89,3.505
2021-03-19,20:00:00,1.6387,4.262,2.73
2021-03-19,21:00:00,1.44591,4.831,3.123
2021-03-19,22:00:00,1.47804,5.359,3.44
2021-03-19,23:00:00,0.77115,5.647,3.874
2021-03-19,24:00:00,0.83542,6.144,4.432
2021-03-20,01:00:00,1.75617,6.132,4.105
2021-03-20,02:00:00,0.8995,6.039,4.004
2021-03-20,03:00:00,1.1565,5.47,3.933
2021-03-20,04:00:00,2.79488,5.077,3.63
2021-03-20,05:00:00,1.89538,5.422,3.432
2021-03-20,06:00:00,2.056,4.968,3.218
2021-03-20,07:00:00,2.98763,7.643,3.69
2021-03-20,08:00:00,6.29651,8.777,4.453
2021-03-20,09:00:00,7.58152,12.57,7.1
2021-03-20,10:00:00,4.97939,13.073,8.242
2021-03-20,11:00:00,5.26851,14.583,10.484
2021-03-20,12:00:00,4.91513,14.253,10.342
2021-03-20,13:00:00,4.36901,15.053,10.627
2021-03-20,14:00:00,4.72238,14.515,10.91
2021-03-20,15:00:00,5.26851,12.468,8.492
2021-03-20,16:00:00,3.30888,10.483,6.558
2021-03-20,17:00:00,5.78251,10.614,6.972
2021-03-20,18:00:00,4.33688,14.213,10.758
2021-03-20,19:00:00,3.75863,14.485,10.863
2021-03-20,20:00:00,0.61038,15.51,12.995
2021-03-20,21:00:00,0.80313,21.433,17.533
2021-03-20,22:00:00,0.61038,19.435,15.719
2021-03-20,23:00:00,1.285,19.603,16.318
2021-03-20,24:00:00,1.12438,11.76,8.973
2021-03-21,01:00:00,1.49887,8.198,7.121
2021-03-21,02:00:00,0.94215,8.467,6.932
2021-03-21,03:00:00,1.0278,5.56,4.009
2021-03-21,04:00:00,1.5417,4.338,3.082
2021-03-21,05:00:00,1.31687,4.437,3.053
2021-03-21,06:00:00,0.96356,5.617,4.096
2021-03-21,07:00:00,0.70661,6.99,5.105
2021-03-21,08:00:00,1.31687,7.874,5.638
2021-03-21,09:00:00,1.28475,8.881,6.101
2021-03-21,10:00:00,1.38111,11.357,7.076
2021-03-21,11:00:00,1.86289,10.333,5.892
2021-03-21,12:00:00,1.63806,9.6,5.197
2021-03-21,13:00:00,2.31255,7.858,4.565
2021-03-21,14:00:00,2.0556,7.539,4.534
2021-03-21,15:00:00,1.50958,10.211,6.507
2021-03-21,16:00:00,2.63374,9.367,6.18
2021-03-21,17:00:00,1.5417,8.786,5.549
2021-03-21,18:00:00,1.5417,10.338,6.37
2021-03-21,19:00:00,2.63374,12.818,8.001
2021-03-21,20:00:00,3.14764,12.165,7.533
2021-03-21,21:00:00,3.9506,11.137,7.827
2021-03-21,22:00:00,8.83265,14.785,9.58
2021-03-21,23:00:00,10.56706,28.115,21.361
2021-03-21,24:00:00,36.45477,18.485,12.748
2021-03-22,01:00:00,46.2847,21.693,16.54
2021-03-22,02:00:00,24.8336,19.998,15.736
2021-03-22,03:00:00,3.30758,18.538,14.913
2021-03-22,04:00:00,1.5414,25.81,21.498
2021-03-22,05:00:00,1.2845,19.21,15.347
2021-03-22,06:00:00,1.63773,16.783,12.677
2021-03-22,07:00:00,9.37683,21.065,13.241
2021-03-22,08:00:00,24.37332,29.87,16.059
2021-03-22,09:00:00,20.64828,26.238,14.191
2021-03-22,10:00:00,9.76217,22.33,13.031
2021-03-22,11:00:00,6.74361,24.155,13.705
2021-03-22,12:00:00,4.84898,17.433,11.165
2021-03-22,13:00:00,3.21124,15,10.514
2021-03-22,14:00:00,2.56899,17.505,11.033
2021-03-22,15:00:00,3.66082,18.945,12.606
2021-03-22,16:00:00,3.05068,21.823,12.616
2021-03-22,17:00:00,6.06925,20.203,12.196
2021-03-22,18:00:00,6.03713,20.543,12.941
2021-03-22,19:00:00,9.28049,26.81,16.054
2021-03-22,20:00:00,5.71601,31.305,16.321
2021-03-22,21:00:00,3.75715,35.075,22.366
2021-03-22,22:00:00,16.57001,34.925,21.42
2021-03-22,23:00:00,23.50629,38.54,23.868
2021-03-22,24:00:00,26.74964,29.12,19.177
2021-03-23,01:00:00,31.84925,25.58,17.731
2021-03-23,02:00:00,No data,30.298,19.693
2021-03-23,03:00:00,48.96179,28.228,20.043
2021-03-23,04:00:00,49.41128,29.333,20.618
2021-03-23,05:00:00,38.10993,27.63,21.274
2021-03-23,06:00:00,26.13436,25.52,20.887
2021-03-23,07:00:00,35.34881,26.785,19.215
2021-03-23,08:00:00,57.08464,28.403,19.439
2021-03-23,09:00:00,17.97941,22.023,15.208
2021-03-23,10:00:00,8.25127,20.293,14.818
2021-03-23,11:00:00,2.66481,13.755,9.705
2021-03-23,12:00:00,2.72902,13.238,8.512
2021-03-23,13:00:00,3.62799,12.528,8.441
2021-03-23,14:00:00,2.72902,12.858,8.481
2021-03-23,15:00:00,2.66481,15.318,10.107
2021-03-23,16:00:00,2.66481,14.87,10.177
2021-03-23,17:00:00,2.50427,19.648,13.432
2021-03-23,18:00:00,1.89426,21.495,16.618
2021-03-23,19:00:00,0.64212,19.538,14.861
2021-03-23,20:00:00,1.89426,21.533,16.861
2021-03-23,21:00:00,1.12371,22.355,17.311
2021-03-23,22:00:00,1.0274,23.735,19.125
2021-03-23,23:00:00,0.67423,24.468,19.46
2021-03-23,24:00:00,0.61002,25.02,19.939
2021-03-24,01:00:00,0.5564,25.855,21.026
2021-03-24,02:00:00,0.3852,26.665,21.967
2021-03-24,03:00:00,1.05929,27.99,22.84
2021-03-24,04:00:00,0.5778,28.015,23.059
2021-03-24,05:00:00,0.86669,27.453,22.785
2021-03-24,06:00:00,2.66428,25.133,21.311
2021-03-24,07:00:00,6.38786,30.708,25.41
2021-03-24,08:00:00,7.06195,33.553,27.099
2021-03-24,09:00:00,10.97812,33.05,26.545
2021-03-24,10:00:00,5.71376,29.78,23.29
2021-03-24,11:00:00,4.36557,26.75,18.296
2021-03-24,12:00:00,2.66428,20.153,14.17
2021-03-24,13:00:00,2.11859,15.845,10.752
2021-03-24,14:00:00,1.38029,11.379,7.781
2021-03-24,15:00:00,1.60499,13.673,8.223
2021-03-24,16:00:00,1.76549,17.285,10.426
2021-03-24,17:00:00,1.73339,16.53,10.476
2021-03-24,18:00:00,1.31609,16.177,10.679
2021-03-24,19:00:00,1.09139,16.45,11.002
2021-03-24,20:00:00,1.95809,14.063,10.203
2021-03-24,21:00:00,1.89389,11.786,9.414
2021-03-24,22:00:00,0.7062,7.549,6.477
2021-03-24,23:00:00,0.6741,8.396,7.118
2021-03-24,24:00:00,0.4494,11.378,8.706
2021-03-25,01:00:00,0.72745,12.383,8.59
2021-03-25,02:00:00,0.68466,11.265,7.922
2021-03-25,03:00:00,0.4814,13.24,7.883
2021-03-25,04:00:00,0.57768,13.645,7.925
2021-03-25,05:00:00,0.44931,11.495,6.794
2021-03-25,06:00:00,0.57768,10.15,6.451
2021-03-25,07:00:00,2.98469,10.573,5.948
2021-03-25,08:00:00,6.12985,10.807,5.605
2021-03-25,09:00:00,7.3494,9.766,5.18
2021-03-25,10:00:00,5.84101,11.568,5.635
2021-03-25,11:00:00,4.26843,13.468,5.984
2021-03-25,12:00:00,4.07587,10.838,5.876
2021-03-25,13:00:00,4.3968,7.856,3.906
2021-03-25,14:00:00,No data,4.277,2.478
2021-03-25,15:00:00,3.20935,5.349,2.983
2021-03-25,16:00:00,1.76514,7.636,3.659
2021-03-25,17:00:00,1.76514,7.059,4.013
2021-03-25,18:00:00,1.38002,7.048,3.989
2021-03-25,19:00:00,1.09118,9.94,5.994
2021-03-25,20:00:00,0.86652,10.685,6.598
2021-03-25,21:00:00,0.70606,11.853,7.562
2021-03-25,22:00:00,1.21955,11.018,7.277
2021-03-25,23:00:00,1.02699,7.002,5.005
2021-03-25,24:00:00,0.5135,7.991,5.335
2021-03-26,01:00:00,0.17117,11.134,7.085
2021-03-26,02:00:00,0.17117,12.325,7.38
2021-03-26,03:00:00,0.16047,9.472,5.71
2021-03-26,04:00:00,0.28884,9.062,5.092
2021-03-26,05:00:00,0.35303,8.496,5.067
2021-03-26,06:00:00,0.32093,8.251,5.025
2021-03-26,07:00:00,0.5135,8.073,5.064
2021-03-26,08:00:00,1.41211,7.048,4.298
2021-03-26,09:00:00,3.62656,7.481,4.349
2021-03-26,10:00:00,2.24654,9.812,5.276
2021-03-26,11:00:00,2.40701,16.518,6.115
2021-03-26,12:00:00,3.62656,16.267,6.171
2021-03-26,13:00:00,1.92561,10.971,4.723
2021-03-26,14:00:00,1.25164,3.414,1.609
2021-03-26,15:00:00,3.69075,3.591,1.838
2021-03-26,16:00:00,1.54049,2.915,1.396
2021-03-26,17:00:00,2.31073,4.365,2.188
2021-03-26,18:00:00,1.28374,3.589,2.238
2021-03-26,19:00:00,0.9949,3.435,2.077
2021-03-26,20:00:00,1.4763,3.936,2.154
2021-03-26,21:00:00,3.81912,5.929,3.792
2021-03-26,22:00:00,1.38002,6.365,3.641
2021-03-26,23:00:00,0.57768,5.679,3.215
2021-03-26,24:00:00,0.64187,5.008,2.874
2021-03-27,01:00:00,0.4707,2.532,1.505
2021-03-27,02:00:00,0.64187,4.944,2.709
2021-03-27,03:00:00,0.41721,6.082,3.754
2021-03-27,04:00:00,0.44931,3.124,1.975
2021-03-27,05:00:00,0.54559,4.266,2.468
2021-03-27,06:00:00,0.5135,5.477,2.914
2021-03-27,07:00:00,0.89862,7.222,3.757
2021-03-27,08:00:00,1.60467,8.059,4.293
2021-03-27,09:00:00,1.41211,9.633,4.887
2021-03-27,10:00:00,1.38002,11.59,5.765
2021-03-27,11:00:00,1.66886,11.113,5.65
2021-03-27,12:00:00,1.86142,12.283,6.383
2021-03-27,13:00:00,1.28374,9.295,5.042
2021-03-27,14:00:00,1.05908,9.093,4.768
2021-03-27,15:00:00,1.66886,8.204,4.459
2021-03-27,16:00:00,1.82933,7.808,3.897
2021-03-27,17:00:00,2.02189,7.253,3.809
2021-03-27,18:00:00,1.34793,8.115,4.438
2021-03-27,19:00:00,0.93071,9.564,5.482
2021-03-27,20:00:00,2.05398,10.088,5.964
2021-03-27,21:00:00,1.12327,10.433,6.164
2021-03-27,22:00:00,0.9949,8.978,5.686
2021-03-27,23:00:00,0.83443,7.106,4.376
2021-03-27,24:00:00,0.80234,8.053,4.998
2021-03-28,01:00:00,0.42791,9.012,5.636
2021-03-28,02:00:00,0.55629,9.141,5.338
2021-03-28,03:00:00,0.57768,9.257,5.364
2021-03-28,04:00:00,0.32093,10.562,6.156
2021-03-28,05:00:00,0.5135,10.9,6.295
2021-03-28,06:00:00,0.67396,11.73,6.493
2021-03-28,07:00:00,1.12327,12.323,6.886
2021-03-28,08:00:00,1.4763,11.943,6.836
2021-03-28,09:00:00,1.63677,11.758,6.942
2021-03-28,10:00:00,1.66886,11.785,6.947
2021-03-28,11:00:00,2.85632,11.43,6.65
2021-03-28,12:00:00,2.76004,10.698,6.645
2021-03-28,13:00:00,2.4391,11.114,6.472
2021-03-28,14:00:00,2.40701,10.426,6.418
2021-03-28,15:00:00,2.05398,13.053,7.86
2021-03-28,16:00:00,2.82422,12.108,7.355
2021-03-28,17:00:00,1.66886,10.75,6.698
2021-03-28,18:00:00,0.80234,12.113,7.238
2021-03-28,19:00:00,1.15536,11.36,6.838
2021-03-28,20:00:00,1.09118,10.38,6.632
2021-03-28,21:00:00,0.93071,10.52,6.458
2021-03-28,22:00:00,0.93071,11.27,6.832
2021-03-28,23:00:00,0.67396,11.25,6.854
2021-03-28,24:00:00,0.57768,10.411,6.633
2021-03-29,01:00:00,0.4707,9.42,5.909
2021-03-29,02:00:00,0.5135,9.513,6.135
2021-03-29,03:00:00,0.54559,9.553,6.578
2021-03-29,04:00:00,0.57768,10.344,6.812
2021-03-29,05:00:00,0.54559,9.779,6.396
2021-03-29,06:00:00,0.25675,10.793,6.98
2021-03-29,07:00:00,0.77024,11.695,7.095
2021-03-29,08:00:00,1.02699,11.033,6.82
2021-03-29,09:00:00,1.98979,11.184,6.813
2021-03-29,10:00:00,2.72794,11.903,6.499
2021-03-29,11:00:00,3.46609,11.693,6.92
2021-03-29,12:00:00,4.20424,17.153,7.392
2021-03-29,13:00:00,2.85632,14.743,6.85
2021-03-29,14:00:00,2.4391,12.998,6.475
2021-03-29,15:00:00,2.27864,15.223,7.32
2021-03-29,16:00:00,1.76514,12.693,6.047
2021-03-29,17:00:00,1.92561,12.1,5.444
2021-03-29,18:00:00,1.05908,10.954,5.075
2021-03-29,19:00:00,0.83443,14.998,7.835
2021-03-29,20:00:00,0.73815,15.655,8.551
2021-03-29,21:00:00,0.60977,15.9,9.567
2021-03-29,22:00:00,1.28374,15.883,10.156
2021-03-29,23:00:00,1.50839,16.705,11
2021-03-29,24:00:00,4.10796,16.275,11.816
2021-03-30,01:00:00,1.06978,15.203,10.644
2021-03-30,02:00:00,1.49769,13.925,10.061
2021-03-30,03:00:00,6.51497,14.26,10.441
2021-03-30,04:00:00,31.80461,19.755,12.403
2021-03-30,05:00:00,46.82434,21.56,11.92
2021-03-30,06:00:00,50.32253,20.375,13.021
2021-03-30,07:00:00,115.95363,32.03,16.368
2021-03-30,08:00:00,195.22445,90.475,27.811
2021-03-30,09:00:00,70.57349,36.923,19.79
2021-03-30,10:00:00,46.47132,33.155,18.255
2021-03-30,11:00:00,55.93888,30.04,16.936
2021-03-30,12:00:00,10.46247,18.375,9.784
